hex_id,total_population
89411ca2a0fffff,2785.0
89410348dbbffff,2785.0
89411c8f36fffff,2788.0
89411c959a7ffff,2791.0
89411ca2a4bffff,2802.0
89411c95b03ffff,2805.0
89411c8cd93ffff,2808.0
8941034dbcfffff,2817.0
89411c95937ffff,2819.0
89411ca0037ffff,2821.0
89411ca0087ffff,2821.0
89411ca0093ffff,2821.0
89411ca009bffff,2821.0
89411ca0023ffff,2821.0
89411ca055bffff,2821.0
89411ca008fffff,2821.0
89411ca057bffff,2822.0
89411ca0543ffff,2822.0
89411ca0183ffff,2822.0
89411ca00afffff,2822.0
89411ca01c3ffff,2822.0
89411ca01c7ffff,2822.0
89411ca054bffff,2822.0
89411ca018fffff,2822.0
89411ca00bbffff,2822.0
89411ca019bffff,2822.0
89411ca011bffff,2822.0
89411ca0567ffff,2822.0
89411ca0193ffff,2822.0
89411ca2a4fffff,2822.0
89411ca01cfffff,2822.0
89411ca0563ffff,2822.0
89411ca00abffff,2822.0
89411ca01cbffff,2822.0
89411ca0017ffff,2822.0
89411ca00a7ffff,2822.0
89411ca056bffff,2822.0
89411ca0097ffff,2822.0
89411ca008bffff,2822.0
89411ca0033ffff,2822.0
89411ca056fffff,2822.0
89411ca0427ffff,2822.0
89411ca054fffff,2822.0
89411ca00a3ffff,2822.0
89411ca01d7ffff,2822.0
89411ca0083ffff,2822.0
89411ca0007ffff,2822.0
89411ca003bffff,2822.0
89411ca01d3ffff,2822.0
89411ca0197ffff,2822.0
89411ca00b7ffff,2822.0
89411ca01dbffff,2822.0
89411ca00b3ffff,2822.0
89411ca01b3ffff,2823.0
89411ca0187ffff,2823.0
89411ca018bffff,2823.0
89411ca2a07ffff,2824.0
89411c8c167ffff,2829.0
89411cb836bffff,2838.0
89411c8e82bffff,2846.0
89411cbb6b3ffff,2855.0
89411c94a5bffff,2857.0
89411cb9967ffff,2862.0
89411c8eab3ffff,2880.0
89411cbaa6bffff,2882.0
8941034b48bffff,2885.0
89410348c4bffff,2887.0
89411cb749bffff,2888.0
89410348cb3ffff,2898.0
89411c959d3ffff,2905.0
894103494d3ffff,2907.0
89411c8ce87ffff,2908.0
8941034b407ffff,2919.0
89411c8c653ffff,2923.0
89411cb8cd3ffff,2929.0
8941034d32fffff,2935.0
89410348803ffff,2935.0
89411c8e967ffff,2937.0
89410348d5bffff,2948.0
89410348d7bffff,2951.0
89410348bcfffff,2952.0
8941034ab0fffff,2954.0
89411c94a6fffff,2955.0
89411ca2d07ffff,2962.0
8941034ab43ffff,2962.0
89411c8c9c7ffff,2965.0
89411cb8cc3ffff,2970.0
89411c95b77ffff,2980.0
89411cbb647ffff,2986.0
89410348babffff,2986.0
89411c94a17ffff,2987.0
89411cb74b3ffff,3000.0
8941034ab4bffff,3003.0
89410348c33ffff,3003.0
89411c8c0c3ffff,3004.0
89411cb1b0bffff,3010.0
89410359b77ffff,3013.0
89411cb180bffff,3024.0
89411c16c5bffff,3025.0
8941034897bffff,3028.0
89411c16127ffff,3031.0
8941034895bffff,3039.0
89411c8c9a7ffff,3043.0
89411c8cab7ffff,3046.0
89410348b8bffff,3049.0
89411c8ce47ffff,3056.0
8941034db3bffff,3066.0
89411cb8ccbffff,3072.0
89410348943ffff,3076.0
89411c16c23ffff,3078.0
89411cb83d3ffff,3090.0
89410359b47ffff,3095.0
89411c8648bffff,3107.0
89411c8f367ffff,3107.0
8941034890fffff,3134.0
89411cb815bffff,3142.0
89411cb920fffff,3146.0
89411cb180fffff,3147.0
8941034b483ffff,3148.0
89410348b57ffff,3150.0
89411c8514bffff,3151.0
8941034812fffff,3166.0
89411cb664bffff,3167.0
89411cb9223ffff,3168.0
8941034b0b7ffff,3178.0
89411c8c867ffff,3179.0
89411c16c63ffff,3181.0
89411cb6d23ffff,3181.0
89411cb9963ffff,3186.0
89411c16d87ffff,3194.0
89410359b5bffff,3194.0
89411c8664fffff,3194.0
8941034b5dbffff,3208.0
89411c95ccfffff,3215.0
89411c94877ffff,3215.0
89410348d17ffff,3221.0
89411c8c02bffff,3223.0
89411c16db7ffff,3224.0
8941034decbffff,3235.0
89411cb9857ffff,3236.0
89410348b9bffff,3238.0
89411cb93afffff,3243.0
89411cb9b97ffff,3243.0
89411cb93bbffff,3243.0
89411cb93abffff,3243.0
89411cb917bffff,3243.0
89411c16d97ffff,3243.0
89411cb914bffff,3243.0
89411cb93b7ffff,3243.0
89411cb93b3ffff,3243.0
89411c16d93ffff,3243.0
89411cb93a7ffff,3243.0
89411cb9e0bffff,3244.0
89411cb9ed3ffff,3244.0
89411cb9387ffff,3244.0
89411cb9ed7ffff,3244.0
89411cb9edbffff,3244.0
89411cb9147ffff,3244.0
89411cb9323ffff,3244.0
89411cb9e6bffff,3244.0
89411cb9337ffff,3244.0
89411cb9173ffff,3244.0
89411cb916fffff,3244.0
89411cb9333ffff,3244.0
89411cb9e9bffff,3244.0
89411cb9ecfffff,3244.0
89411cb9e63ffff,3244.0
89411cb9e1bffff,3244.0
89411cb93a3ffff,3244.0
89411cb9e3bffff,3244.0
89411cb9ec3ffff,3244.0
89411cb9e7bffff,3244.0
89411cb98dbffff,3244.0
89411cb9eabffff,3244.0
89411cb916bffff,3244.0
89411cb932fffff,3244.0
89411cb9e73ffff,3244.0
89411cb9e2bffff,3244.0
89411cb9e43ffff,3244.0
89411cb9163ffff,3244.0
89411cb9e03ffff,3244.0
89411c16db3ffff,3244.0
89411cb9ec7ffff,3244.0
89411cb9e4bffff,3244.0
89411cb9e5bffff,3244.0
89411cb9ebbffff,3244.0
89411cb9e47ffff,3244.0
89411cb9e8bffff,3244.0
89411cb9e83ffff,3244.0
89411cb9e53ffff,3244.0
89411cb9ecbffff,3244.0
89411cb9e57ffff,3244.0
89411cb914fffff,3244.0
89411cb9327ffff,3244.0
89411cb98cbffff,3245.0
89411cb9e0fffff,3245.0
89411cb9eafffff,3245.0
89411cb9e27ffff,3245.0
89411cb9e07ffff,3245.0
89411cb9e2fffff,3245.0
89411cb9e8fffff,3245.0
89411cb9e13ffff,3245.0
89411cb981bffff,3245.0
89411cb9e33ffff,3245.0
89411cb9813ffff,3245.0
89411cb9e37ffff,3245.0
89411cb9e23ffff,3245.0
89411cb9e67ffff,3245.0
89411cb988bffff,3245.0
89411cb9e4fffff,3245.0
89411cb98cfffff,3245.0
89411cb98c3ffff,3245.0
89411cb983bffff,3245.0
89411cb985bffff,3245.0
89411cb9e77ffff,3245.0
89411cb9853ffff,3245.0
89411cb9a93ffff,3245.0
89411cb9e17ffff,3245.0
89411cb9b93ffff,3246.0
89411cb994fffff,3246.0
89411cb988fffff,3246.0
89411cb98c7ffff,3246.0
89411cb9807ffff,3246.0
89411cb9953ffff,3246.0
89411cb98abffff,3246.0
89411cb9957ffff,3246.0
89411cb9803ffff,3246.0
89411cb98afffff,3246.0
89411cb995bffff,3246.0
89411cb9973ffff,3246.0
89411cb9877ffff,3246.0
89411cb994bffff,3246.0
89411cb9823ffff,3246.0
89411cb982bffff,3246.0
89411cb9947ffff,3246.0
89411cb99cbffff,3246.0
89411cb9833ffff,3246.0
89411cb9837ffff,3246.0
89411cb9827ffff,3246.0
89411cb9817ffff,3246.0
89411cb9867ffff,3246.0
89411cb980fffff,3246.0
89411cb9937ffff,3247.0
89411cb997bffff,3247.0
89411cb9bb3ffff,3247.0
89411cb982fffff,3247.0
89411cb9943ffff,3247.0
89411cb990bffff,3247.0
89411cb99c7ffff,3247.0
89411cb9907ffff,3247.0
89411cb990fffff,3247.0
89411cb99cfffff,3247.0
89411cb9923ffff,3247.0
89411cb9977ffff,3247.0
89411cb9bb7ffff,3247.0
89411cb9933ffff,3247.0
89411cb993bffff,3248.0
89411caa4dbffff,3248.0
89411cb992bffff,3248.0
89411cb9397ffff,3250.0
89411cb938fffff,3250.0
89411cb99dbffff,3250.0
89411c9484bffff,3258.0
89411cb932bffff,3259.0
8941034db2fffff,3261.0
89411c8668bffff,3261.0
89411c8c643ffff,3262.0
89411cb99afffff,3275.0
89411cb9067ffff,3276.0
89411cb1aa7ffff,3277.0
89411cb991bffff,3282.0
89411c8cd97ffff,3284.0
89411caa4c3ffff,3284.0
89411c842c3ffff,3288.0
89411c851a3ffff,3288.0
89411c84277ffff,3288.0
89411c84243ffff,3288.0
89411c8420fffff,3288.0
89411c851abffff,3288.0
89411c851b3ffff,3288.0
89411c84247ffff,3288.0
89411c851afffff,3288.0
89411c8424fffff,3288.0
89411c8425bffff,3288.0
89411c842cfffff,3288.0
89411c84257ffff,3288.0
89411c84273ffff,3288.0
89411c84253ffff,3288.0
89411c8421bffff,3288.0
89411c8424bffff,3288.0
89411c8423bffff,3289.0
89411c84387ffff,3289.0
89411c842a3ffff,3289.0
89411c84313ffff,3289.0
89411c843cfffff,3289.0
89411c8438bffff,3289.0
89411c843d3ffff,3289.0
89411c84233ffff,3289.0
89411c843c3ffff,3289.0
89411c843dbffff,3289.0
89411c8427bffff,3289.0
89411c851b7ffff,3289.0
89411c842abffff,3289.0
89411c84223ffff,3289.0
89411c84207ffff,3289.0
89411c851a7ffff,3289.0
89411c840afffff,3289.0
89411c84237ffff,3289.0
89411c8420bffff,3289.0
89411c842afffff,3289.0
89411c84027ffff,3289.0
89411c841cfffff,3289.0
89411c84393ffff,3289.0
89411c84017ffff,3289.0
89411c842a7ffff,3289.0
89411c84227ffff,3289.0
89411c843cbffff,3289.0
89411c843d7ffff,3289.0
89411c84143ffff,3290.0
89411c840abffff,3290.0
89411c84153ffff,3290.0
89411c841c7ffff,3290.0
89411c84037ffff,3290.0
89411c843c7ffff,3290.0
89411c8414bffff,3290.0
89411c841dbffff,3290.0
89411c84397ffff,3290.0
89411c841cbffff,3290.0
89411c8415bffff,3290.0
89411c8402fffff,3290.0
89411c8438fffff,3290.0
89411c84383ffff,3290.0
89411c8431bffff,3290.0
89411c84013ffff,3290.0
89411c840a7ffff,3290.0
89411c840a3ffff,3290.0
8941034ab2bffff,3290.0
8941034890bffff,3291.0
89411c84157ffff,3291.0
89411c841c3ffff,3291.0
89411cb8363ffff,3297.0
8941034db0bffff,3303.0
89410348893ffff,3306.0
89411c86643ffff,3309.0
8941034b403ffff,3313.0
89411cb1857ffff,3315.0
89411cb0177ffff,3320.0
89411cb9073ffff,3323.0
89411c96977ffff,3336.0
89411cb9237ffff,3341.0
89411cbb44bffff,3349.0
89411c842b7ffff,3359.0
89411cb74bbffff,3368.0
8941034ab4fffff,3368.0
89411cb99c3ffff,3369.0
89411c95b0fffff,3369.0
89411c959abffff,3371.0
8941034ab6fffff,3372.0
89411caa417ffff,3380.0
8941034891bffff,3381.0
89410348d53ffff,3383.0
89411cb9383ffff,3384.0
8941034f647ffff,3392.0
89411c94267ffff,3392.0
8941034b083ffff,3406.0
89410348c67ffff,3410.0
89411cb933bffff,3413.0
8941034db0fffff,3414.0
89411cb75b7ffff,3418.0
89411c8c50fffff,3424.0
89410348b33ffff,3436.0
89411c842c7ffff,3441.0
89411cb9317ffff,3449.0
89410348957ffff,3451.0
89411c84263ffff,3454.0
89410348cafffff,3458.0
89411c8c6a7ffff,3460.0
89411cb8157ffff,3469.0
894103488afffff,3473.0
89410359a2fffff,3476.0
89411cb9277ffff,3481.0
8941034f67bffff,3482.0
89411c9690fffff,3483.0
8941034d337ffff,3484.0
89411cb920bffff,3486.0
89411c8c46bffff,3488.0
89411cb998bffff,3488.0
89410348c5bffff,3491.0
89411c8e963ffff,3491.0
8941034ab27ffff,3491.0
89410348c47ffff,3493.0
89410359b4bffff,3494.0
89411cb9307ffff,3495.0
8941034b417ffff,3496.0
89410359b6fffff,3497.0
8941034b54bffff,3497.0
89410359b6bffff,3497.0
8941034b497ffff,3497.0
8941034b087ffff,3497.0
8941034b4abffff,3497.0
8941034b413ffff,3497.0
8941034b4b7ffff,3497.0
89410359b63ffff,3497.0
8941034b4bbffff,3497.0
89410348907ffff,3497.0
89410359b4fffff,3497.0
8941034b4b3ffff,3497.0
89410359b7bffff,3497.0
8941034b54fffff,3497.0
8941034b4a7ffff,3497.0
8941034b4afffff,3497.0
8941034b48fffff,3497.0
8941034b487ffff,3497.0
8941034b4a3ffff,3497.0
89410359b73ffff,3497.0
89411cb2cafffff,3497.0
8941034b097ffff,3498.0
8941034b0b3ffff,3498.0
8941034b5d3ffff,3498.0
89410348c4fffff,3502.0
89410348ca3ffff,3502.0
8941034881bffff,3502.0
89410348b1bffff,3503.0
89410348c0fffff,3503.0
89410348c27ffff,3503.0
89410348c23ffff,3503.0
89410348807ffff,3503.0
89410348dcbffff,3503.0
89410348c2bffff,3503.0
89410348dcfffff,3503.0
89410348dd7ffff,3503.0
89410348b07ffff,3503.0
89410348817ffff,3503.0
8941034ab67ffff,3503.0
89410348d47ffff,3503.0
89410348c73ffff,3503.0
89410348b93ffff,3503.0
89410348c77ffff,3503.0
89410348ca7ffff,3503.0
89410348d03ffff,3503.0
89410348dd3ffff,3503.0
89410348d8fffff,3503.0
89410348c3bffff,3503.0
8941034ab77ffff,3504.0
89410348c37ffff,3504.0
89410348d97ffff,3504.0
8941034882fffff,3504.0
89410348b13ffff,3504.0
89410348b8fffff,3504.0
894103488a3ffff,3504.0
89410348d1bffff,3504.0
89410348d93ffff,3504.0
8941034883bffff,3504.0
89410348db3ffff,3504.0
89410348b97ffff,3504.0
8941034f65bffff,3504.0
89410348813ffff,3504.0
894103488bbffff,3504.0
894103488abffff,3504.0
89410348867ffff,3504.0
89410348c2fffff,3504.0
8941034882bffff,3504.0
89410348b83ffff,3504.0
89410348823ffff,3504.0
89410348973ffff,3504.0
89410348cb7ffff,3504.0
89410348b03ffff,3504.0
8941034894fffff,3504.0
89410348d8bffff,3504.0
89410348ddbffff,3504.0
89410348bbbffff,3504.0
89410348833ffff,3504.0
89410348d0bffff,3505.0
89410348dc7ffff,3505.0
89410348d9bffff,3505.0
8941034f64bffff,3505.0
89410348d13ffff,3505.0
89410348b87ffff,3505.0
89410348d57ffff,3505.0
894103488b7ffff,3505.0
89410348b17ffff,3505.0
8941034894bffff,3505.0
89410348dc3ffff,3505.0
8941034ab2fffff,3505.0
8941034f643ffff,3505.0
89410348d83ffff,3505.0
8941034f64fffff,3505.0
89410348d87ffff,3505.0
89410348947ffff,3506.0
89411cb2da7ffff,3507.0
8941034de5bffff,3509.0
89411c94aabffff,3511.0
89411c8c61bffff,3512.0
89411cb6e4fffff,3524.0
89411cb80afffff,3526.0
89411cb748bffff,3527.0
89411c8c0dbffff,3531.0
8941034db53ffff,3539.0
89411cb2da3ffff,3541.0
89411c8644bffff,3547.0
89411c8eacfffff,3552.0
89411c8c98bffff,3565.0
89411c8c003ffff,3567.0
89411cb2ddbffff,3574.0
8941034db7bffff,3577.0
89411cb29b3ffff,3577.0
89411cb2db3ffff,3580.0
89411cb2dd3ffff,3580.0
8941034de4bffff,3580.0
89411cb2d97ffff,3580.0
8941034d327ffff,3580.0
89411cb2d83ffff,3580.0
89411cb29a3ffff,3581.0
89411cb74c7ffff,3581.0
89411cb2d87ffff,3581.0
8941034da63ffff,3581.0
89411c8422bffff,3581.0
89411cb74dbffff,3581.0
8941034da6fffff,3581.0
89411cb74d7ffff,3581.0
8941034da7bffff,3581.0
89411cb29a7ffff,3581.0
8941034da4fffff,3581.0
8941034db73ffff,3582.0
89411cb700bffff,3582.0
89411cb7413ffff,3582.0
89411cb7593ffff,3582.0
89411cb29afffff,3582.0
89411cb704fffff,3582.0
89411cb29b7ffff,3582.0
89411cb7043ffff,3582.0
89411cb7423ffff,3582.0
89411cb7053ffff,3582.0
89411cb7087ffff,3582.0
89411cb742fffff,3582.0
89411cb74c3ffff,3582.0
89411cb7553ffff,3582.0
89411cb705bffff,3582.0
89411cb740bffff,3582.0
89411cb74abffff,3582.0
89411cb7433ffff,3582.0
89411cb708bffff,3582.0
89411cb758fffff,3582.0
89411cb74d3ffff,3582.0
89411cb74cfffff,3582.0
89411cb709bffff,3582.0
89411cb7017ffff,3582.0
89411cb75d3ffff,3582.0
89411cb75dbffff,3582.0
89411cb7013ffff,3582.0
89411cb7407ffff,3582.0
89411cb7543ffff,3582.0
8941034db57ffff,3582.0
89411cb7417ffff,3582.0
89411cb7057ffff,3582.0
89411cb701bffff,3582.0
89411cb7583ffff,3582.0
8941034db47ffff,3582.0
8941034db6bffff,3582.0
89411cb7073ffff,3582.0
89411cb740fffff,3582.0
89411cb743bffff,3582.0
89411cb75c3ffff,3582.0
8941034da6bffff,3582.0
89411cb70d7ffff,3582.0
89411cb7403ffff,3582.0
89411cb751bffff,3582.0
89411cb70cfffff,3582.0
89411cb75cbffff,3582.0
89411cb741bffff,3582.0
89411cb75abffff,3583.0
8941034db63ffff,3583.0
89411cb7007ffff,3583.0
89411cb7437ffff,3583.0
89411cb759bffff,3583.0
89411cb71d3ffff,3583.0
89411cb70b3ffff,3583.0
89411cb71dbffff,3583.0
89411cb754fffff,3583.0
89411cb708fffff,3583.0
89411cb70a3ffff,3583.0
89411cb74a7ffff,3583.0
89411cb74afffff,3583.0
89411cb756bffff,3583.0
89411cb7027ffff,3583.0
89411cb7003ffff,3583.0
89411cb7533ffff,3583.0
8941034db77ffff,3583.0
89411cb70bbffff,3583.0
89411cb7097ffff,3583.0
89411cb7427ffff,3583.0
89411cb70c7ffff,3583.0
89411cb755bffff,3583.0
89411cb718fffff,3583.0
89411cb7567ffff,3583.0
89411cb70c3ffff,3583.0
89411cb74a3ffff,3583.0
89411cb75c7ffff,3583.0
89411cb74b7ffff,3583.0
89411cb750bffff,3583.0
89411cb7573ffff,3583.0
89411cb757bffff,3583.0
89411cb70abffff,3583.0
89411cb7037ffff,3583.0
89411cb75d7ffff,3583.0
89411cb7563ffff,3583.0
89411cb7183ffff,3583.0
89411cb71c3ffff,3583.0
89411cb71c7ffff,3583.0
89411cb71cbffff,3583.0
89411cb7047ffff,3583.0
89411cb711bffff,3583.0
89411cb719bffff,3583.0
8941034db2bffff,3583.0
8941034db43ffff,3583.0
89411cb7103ffff,3583.0
89411cb704bffff,3583.0
89411cb754bffff,3583.0
8941034db67ffff,3583.0
8941034db6fffff,3583.0
89411cb7517ffff,3583.0
89411cb70a7ffff,3583.0
89411cb7023ffff,3583.0
89411cb7033ffff,3583.0
89411cb7083ffff,3583.0
89411cb700fffff,3583.0
89411cb71cfffff,3584.0
89411cb7557ffff,3584.0
89411cb70afffff,3584.0
89411cb75cfffff,3584.0
89411cb7507ffff,3584.0
89411cb71d7ffff,3584.0
89411cb718bffff,3584.0
89411cb7193ffff,3584.0
89411cb7153ffff,3584.0
89411cb7547ffff,3584.0
89411cb752bffff,3584.0
89411cb750fffff,3584.0
89411cb7597ffff,3584.0
89411cb7197ffff,3584.0
89411cb758bffff,3584.0
89411cb75b3ffff,3584.0
89411cb75a3ffff,3584.0
89411cb75bbffff,3584.0
89411cb7513ffff,3584.0
89411cb756fffff,3584.0
89411cb753bffff,3584.0
89411cb7503ffff,3584.0
89411cb7587ffff,3584.0
89411cb752fffff,3584.0
89411cb70b7ffff,3584.0
89411cb7577ffff,3584.0
89411cb7187ffff,3584.0
89411cb7113ffff,3585.0
89411c842d7ffff,3585.0
89411cb96a3ffff,3595.0
89411ca042fffff,3615.0
89411cb742bffff,3618.0
89411cb29abffff,3619.0
89411c8ca83ffff,3634.0
89411c851bbffff,3635.0
89411c852bbffff,3637.0
89411cb9ea3ffff,3645.0
89411cb852bffff,3660.0
89411cb0ac7ffff,3662.0
89411c8c467ffff,3665.0
89411c16ccbffff,3671.0
89411cb926fffff,3674.0
89411cb7077ffff,3679.0
89411c8ce17ffff,3688.0
89411cb8ccfffff,3697.0
89411c16ddbffff,3705.0
89411c95bbbffff,3706.0
89411c94aa7ffff,3709.0
89411c8668fffff,3712.0
89411cb7297ffff,3724.0
89411c8c60bffff,3726.0
89411cb9e87ffff,3731.0
89411c8ca87ffff,3732.0
89411c8665bffff,3739.0
89411cb74cbffff,3755.0
89411cb922bffff,3760.0
89411cb184bffff,3763.0
89411c8ce67ffff,3765.0
89411c864d7ffff,3767.0
894103494c3ffff,3768.0
89411c94867ffff,3769.0
89411cbb0dbffff,3769.0
89411cb9367ffff,3781.0
89411c84317ffff,3795.0
89411c16dd3ffff,3798.0
89411cb7457ffff,3801.0
89411c94a47ffff,3803.0
89411cb7523ffff,3804.0
89411c94abbffff,3807.0
8941034b3c7ffff,3819.0
89411c86443ffff,3821.0
89411c864d3ffff,3828.0
89411cbaa7bffff,3830.0
89411c16c47ffff,3831.0
89411c95ba3ffff,3837.0
89411c94847ffff,3845.0
89411c864cbffff,3845.0
89411c866d7ffff,3850.0
89411c95babffff,3850.0
89411c95b2bffff,3850.0
89411c86657ffff,3850.0
89411c87593ffff,3850.0
89411c95b3bffff,3850.0
89411c866dbffff,3850.0
89411c866cbffff,3850.0
89411c9596bffff,3850.0
89411c86603ffff,3850.0
89411c95ba7ffff,3850.0
89411c86653ffff,3850.0
89411c959a3ffff,3850.0
89411c866cfffff,3850.0
89411cb98bbffff,3850.0
89411c95b2fffff,3850.0
89411c95b23ffff,3850.0
89411c95b33ffff,3850.0
89411c866d3ffff,3850.0
89411c87597ffff,3850.0
89411c95b07ffff,3850.0
89411c8661bffff,3851.0
89411c95b37ffff,3851.0
89411c8663bffff,3851.0
89411c86673ffff,3851.0
89411c86677ffff,3851.0
89411c86647ffff,3851.0
89411c864cfffff,3851.0
89411c94a6bffff,3851.0
89411c864c3ffff,3851.0
89411c866c3ffff,3851.0
89411c94ab7ffff,3851.0
89411c8660fffff,3851.0
89411c95b27ffff,3851.0
89411c9596fffff,3851.0
89411c866b3ffff,3851.0
89411c86457ffff,3851.0
89411c94a7bffff,3851.0
89411c959b7ffff,3851.0
89411c8660bffff,3851.0
89411c866c7ffff,3851.0
89411c86613ffff,3851.0
89411c95bafffff,3851.0
89411c94a4fffff,3851.0
89411c864c7ffff,3851.0
89411c86617ffff,3852.0
89411c9486bffff,3852.0
89411c94863ffff,3852.0
89411c86413ffff,3852.0
89411c94aa3ffff,3852.0
89411c86607ffff,3852.0
89411c9486fffff,3852.0
89411c94873ffff,3852.0
89411c86417ffff,3852.0
89411c94843ffff,3852.0
89411c866bbffff,3852.0
89411c8641bffff,3852.0
89411c94bd3ffff,3852.0
89411c9484fffff,3852.0
89411c94ab3ffff,3852.0
89411c9487bffff,3852.0
89411cb98a7ffff,3863.0
89411c8c0c7ffff,3871.0
89411c8c607ffff,3874.0
89411cb7257ffff,3892.0
89411cb9313ffff,3894.0
89411c8ce93ffff,3896.0
89411cb1b53ffff,3899.0
89411cb9263ffff,3901.0
89411cb70cbffff,3909.0
89411cb938bffff,3924.0
89411c16cc3ffff,3925.0
89411cb1997ffff,3926.0
89411cb9377ffff,3927.0
89411c8644fffff,3927.0
89411cb9e93ffff,3930.0
89411c16c77ffff,3930.0
89411cb9273ffff,3934.0
89411cb93dbffff,3934.0
89411c16c07ffff,3934.0
89411cb9267ffff,3934.0
89411c16c0bffff,3934.0
89411c16c73ffff,3934.0
89411c16cd7ffff,3934.0
89411cb906fffff,3934.0
89411c16ccfffff,3934.0
89411cb934bffff,3934.0
89411c16c8fffff,3934.0
89411c16cafffff,3934.0
89411c16c53ffff,3934.0
89411c16c1bffff,3934.0
89411c16c3bffff,3934.0
89411c16c83ffff,3934.0
89411cb935bffff,3934.0
89411c16c97ffff,3934.0
89411c16c57ffff,3934.0
89411c16c43ffff,3934.0
89411cb930bffff,3934.0
89411c16cc7ffff,3934.0
89411c16cbbffff,3934.0
89411c16cb7ffff,3934.0
89411c16c03ffff,3934.0
89411cb9353ffff,3934.0
89411c16c8bffff,3934.0
89411cb922fffff,3934.0
89411c16c9bffff,3934.0
89411c16c13ffff,3934.0
89411cb93cbffff,3934.0
89411c16c0fffff,3935.0
89411cb9303ffff,3935.0
89411cb937bffff,3935.0
89411cb936bffff,3935.0
89411c16c33ffff,3935.0
89411c16c87ffff,3935.0
89411cb93d7ffff,3935.0
89411cb93c3ffff,3935.0
89411c16cabffff,3935.0
89411c16ca7ffff,3935.0
89411cb931bffff,3935.0
89411cb93cfffff,3935.0
89411cb9343ffff,3935.0
89411c16cb3ffff,3935.0
89411cb9357ffff,3935.0
89411cb936fffff,3935.0
89411cb9227ffff,3935.0
89411c16c93ffff,3935.0
89411cb934fffff,3935.0
89411cb9373ffff,3935.0
89411cb9363ffff,3935.0
89411cb93d3ffff,3935.0
89411cb939bffff,3935.0
89411c16c37ffff,3936.0
89411cb930fffff,3936.0
89411cb9347ffff,3936.0
89411cb93c7ffff,3936.0
89411c16c17ffff,3936.0
89411c16ca3ffff,3936.0
89411cb191bffff,3961.0
89411cbb64bffff,3962.0
89411cb9167ffff,3962.0
89411cb0d4bffff,3978.0
89411c8c65bffff,3991.0
89411c8c02fffff,3995.0
89411c8cebbffff,4003.0
89411cb98a3ffff,4015.0
89411cbb24bffff,4028.0
89411cb2b27ffff,4048.0
89411c8c6abffff,4050.0
89411caa413ffff,4056.0
89411cb0a03ffff,4065.0
89411cb802bffff,4085.0
89411c8c147ffff,4091.0
89411c8eabbffff,4095.0
89411c8cab3ffff,4106.0
89411c8c863ffff,4112.0
89411c8c527ffff,4114.0
89411c8ce03ffff,4123.0
89411c8e87bffff,4126.0
89411ca23c3ffff,4143.0
89411cb7093ffff,4154.0
89411c8c143ffff,4165.0
8941034b3d7ffff,4173.0
89411c8c617ffff,4183.0
89411cb19abffff,4185.0
89411cb0a43ffff,4200.0
89411cb707bffff,4203.0
89411cb99d7ffff,4208.0
89411cbb44fffff,4213.0
89411c8ce0bffff,4218.0
89411c8ce73ffff,4219.0
89411c8c03bffff,4219.0
89411c8c657ffff,4222.0
89411c8eb9bffff,4222.0
89411c8c0d7ffff,4223.0
89411c8c603ffff,4223.0
89411c8c083ffff,4223.0
89411c8c6afffff,4223.0
89411c8c0bbffff,4224.0
89411c8c57bffff,4224.0
89411c8c09bffff,4224.0
89411c8c093ffff,4224.0
89411c8c08bffff,4224.0
89411c8c0b7ffff,4225.0
89411c8c097ffff,4225.0
89411c8c007ffff,4225.0
89411c8c027ffff,4225.0
89411c8c56fffff,4225.0
89411c8c013ffff,4225.0
89411c8c1cbffff,4225.0
89411c8c52fffff,4225.0
89411c8c573ffff,4225.0
89411c8c0abffff,4225.0
89411c8c547ffff,4225.0
89411c8c0d3ffff,4225.0
89411c8c0a3ffff,4225.0
89411c8c46fffff,4225.0
89411c8c0b3ffff,4225.0
89411c8c543ffff,4225.0
89411c8c19bffff,4225.0
89411c8c017ffff,4225.0
89411c8c157ffff,4225.0
89411c8c54bffff,4225.0
89411c8c577ffff,4225.0
89411c8c033ffff,4225.0
89411c8c54fffff,4225.0
89411c8c0afffff,4225.0
89411c8c1c3ffff,4225.0
89411c8c52bffff,4225.0
89411c8c0a7ffff,4225.0
89411c8c08fffff,4225.0
89411c8c113ffff,4226.0
89411c8c177ffff,4226.0
89411c8c12bffff,4226.0
89411c8c1c7ffff,4226.0
89411c8cc5bffff,4226.0
89411c8ea53ffff,4226.0
89411c8c023ffff,4226.0
89411c8c1dbffff,4226.0
89411c8c15bffff,4226.0
89411c8ea5bffff,4226.0
89411c8c12fffff,4226.0
89411c8c10bffff,4226.0
89411c8c563ffff,4226.0
89411c8ea43ffff,4226.0
89411c8ceabffff,4226.0
89411c8c1d3ffff,4226.0
89411c8c137ffff,4226.0
89411cbb62fffff,4226.0
89411c8c8dbffff,4226.0
89411c8ceb3ffff,4226.0
89411c8cc63ffff,4226.0
89411c8c153ffff,4226.0
89411c8c56bffff,4226.0
89411c8c087ffff,4226.0
89411c8c107ffff,4226.0
89411c8c187ffff,4226.0
89411c8cc43ffff,4226.0
89411c8c18fffff,4226.0
89411c8c133ffff,4226.0
89411c8c103ffff,4226.0
89411c8ce3bffff,4226.0
89411c8c11bffff,4226.0
